chr position COMBINED_rate(cM/Mb) Genetic_Map(cM)
22 35092881 0.0075734736 40.2910923482999
22 35093140 0.0075734736 40.2910943098296
22 35093399 0.0075349693 40.2910962613866
22 35094129 0.0074551468 40.2911017036438
22 35095967 0.0074551468 40.2911154062036
22 35096084 0.0074874028 40.2911162822297
22 35096659 0.0127785371 40.2911236298886
22 35096873 0.0240146207 40.2911287690174
22 35097062 0.0239980635 40.2911333046514
22 35097292 0.1158289797 40.2911599453167
22 35097553 0.4701562317 40.2912826560932
22 35099134 0.4697042132 40.2920252584543
22 35099268 1.5690191467 40.2922355070199
22 35099477 0.3157018979 40.2923014887166
22 35099836 0.3156711662 40.2924148146653
22 35099963 0.3153891135 40.2924548690827
22 35100458 0.2885902452 40.292597721254
22 35100697 0.0917193764 40.292619642185
22 35100934 0.0335823845 40.2926276012101
22 35101818 0.0335010782 40.2926572161633
22 35102657 0.0338744181 40.2926856368000
22 35104055 0.1312866638 40.292869175556
22 35104701 0.1822920866 40.292986936244
22 35104936 0.2389898105 40.2930430988494
22 35105647 2.3336445658 40.2947023201357
22 35105928 0.079002707 40.2947245198964
22 35107553 0.0754126408 40.2948470654377
22 35110115 0.0753033748 40.2950399926839
22 35110137 0.0747055719 40.2950416362065
22 35110323 0.0745525354 40.2950555029781
22 35110466 0.0743827868 40.2950661397166
22 35110505 0.0744013524 40.2950690413694
22 35111008 0.0743009185 40.2951064147314
22 35115122 0.0740484767 40.2954110501645
22 35115794 0.0738015665 40.2954606448172
22 35115913 0.0733426956 40.295469372598
22 35116241 0.073075636 40.2954933414066
22 35117318 0.0729385364 40.2955718962103
22 35118171 0.0727708311 40.2956339697292
22 35118512 0.072724515 40.2956587687888
22 35120334 0.0726362059 40.295791111956
22 35121601 0.0726506105 40.2958831602795
22 35121919 0.0726224658 40.2959062542236
22 35123485 0.0726304449 40.2960199935003
22 35124698 0.0726420622 40.2961081083218
22 35124893 0.0726511373 40.2961222752935
22 35125721 0.0726511373 40.2961824304352
22 35125908 0.0726511373 40.2961960161979
22 35126083 0.0726379245 40.2962087278347
22 35126790 0.0726582927 40.2962600972476
22 35127979 0.0726868086 40.296346521863
22 35128472 0.0727407816 40.2963823830684
22 35128489 0.0727860607 40.2963836204314
22 35128617 0.0727860607 40.2963929370472
22 35129259 0.0728322902 40.2964396953775
22 35130099 0.0728322902 40.2965008745013
22 35131458 0.0728429348 40.2965998680497
22 35131487 0.0728429348 40.2966019804948
22 35131593 0.0728429348 40.2966097018458
22 35131614 0.0728444703 40.2966112315797
22 35132992 0.0728922453 40.2967116770937
22 35133087 0.0728285238 40.2967185958035
22 35133143 0.0728285238 40.2967226742008
22 35133242 0.0728258025 40.2967298839553
22 35134468 0.0728769198 40.296819231059
22 35135026 0.0728769198 40.2968598963802
22 35135106 0.0729031183 40.2968657286297
22 35136434 0.0734317979 40.2969632460573
22 35136618 0.0751736628 40.2969770780112
22 35137093 0.0772782418 40.2970137851761
22 35137437 0.0841435455 40.2970427305558
22 35137963 0.1441856384 40.2971185722015
22 35138121 0.2210569095 40.2971534991933
22 35138540 0.2133292671 40.2972428841562
22 35139740 49.3601278333 40.3564750375561
22 35140182 49.3601278333 40.3782922140584
22 35140640 49.3601278333 40.4008991526061
22 35140804 48.6190369323 40.408872674663
22 35141040 1.5400300079 40.4092361217449
22 35147258 0.7663100827 40.4140010378391
22 35147360 0.2074348782 40.4140221961967
22 35147445 0.1156913835 40.4140320299643
22 35149490 0.129016048 40.4142958677824
22 35149836 0.1483621207 40.4143472010762
22 35150089 0.1673071992 40.4143895297976
22 35150803 0.1879129242 40.4145236996255
22 35152596 1.1486106978 40.4165831586066
22 35153405 0.3053047853 40.4168301501779
22 35154528 0.2244217926 40.417082175851
22 35155092 0.1829373167 40.4171853524976
22 35156009 0.1776349864 40.4173482437802
22 35156335 0.1739891569 40.4174049642453
22 35156999 0.1725217269 40.417519518672
22 35157380 0.1715664132 40.4175848854754
22 35157577 0.1703914533 40.4176184525917
22 35158021 0.1703072327 40.417694069003
22 35159848 0.1717028874 40.4180077701783
22 35161459 0.1735721394 40.4182873948949
22 35162185 0.1798559671 40.418417970327
22 35162228 0.1848036865 40.4184259168855
22 35162495 0.1832898974 40.4184748552881
22 35162696 0.1838251081 40.4185118041348
22 35162907 0.7210712073 40.4186639501596
22 35162933 1.3956570149 40.418700237242
22 35163778 0.2027728113 40.4188715802675
22 35164382 0.1794116583 40.4189799449091
22 35164696 0.1757483881 40.419035129903
22 35165346 0.1760015157 40.4191495308882
22 35165909 0.179645132 40.4192506710975
22 35166313 0.2100245162 40.4193355210021
22 35166522 0.2097764753 40.4193793642854
22 35166590 0.2003168232 40.4193929858294
22 35166808 0.1878032926 40.4194339269472
22 35166990 0.1809164991 40.41946685375
22 35167444 0.1766139824 40.419547036498
22 35167583 0.1741809522 40.4195712476504
22 35167697 0.1730672788 40.4195909773201
22 35167888 0.1730672788 40.4196240331704
22 35169184 0.1735206945 40.4198489159905
22 35169934 0.2440003498 40.4200319162528
22 35170062 0.2548778002 40.4200645406112
22 35170147 0.2548778002 40.4200862052243
22 35170552 0.1829745584 40.4201603099204
22 35170735 0.1829745584 40.4201937942646
22 35170796 0.1087367247 40.4202004272048
22 35171071 0.0736040616 40.4202206683217
22 35171154 0.0404848677 40.4202240285658
22 35171164 0.0404848677 40.4202244334144
22 35171590 0.0231431041 40.4202342923768
22 35171631 0.0068505019 40.4202345732474
22 35172600 0.0068505019 40.4202412113837
22 35172734 0.0068355301 40.4202421273447
22 35173192 0.0067572358 40.4202452221587
22 35173453 0.0067572358 40.4202469857973
22 35176375 0.0067585732 40.4202667343482
22 35176407 0.0067665996 40.4202669508794
22 35177350 0.0067665996 40.4202733317828
22 35179546 0.0072483053 40.4202892490612
22 35179746 1.5921521633 40.4206076794939
22 35180193 0.0059196227 40.4206103255652
22 35180640 0.0069398369 40.4206134276723
22 35182244 0.0066746552 40.4206241338193
22 35182552 0.0059718434 40.420625973147
22 35183277 0.0053949057 40.4206298844537
22 35183364 0.0052434963 40.4206303406378
22 35183603 0.0051119088 40.4206315623840
22 35183816 0.0050967493 40.4206326479916
22 35191105 0.0050967493 40.4206697981973
22 35191196 0.005287065 40.4206702793202
22 35191923 0.0054556516 40.4206742455789
22 35192006 0.0056237354 40.420674712349
22 35192154 0.0063244912 40.4206756483737
22 35193408 0.0099681419 40.4206881484236
22 35193534 0.0133899817 40.4206898355613
22 35193905 0.0223938203 40.4206981436686
22 35194556 0.243695399 40.4208567893734
22 35195088 0.0267572176 40.4208710242131
22 35195774 0.1069711996 40.4209444064561
22 35195831 0.2388418326 40.4209580204405
22 35195893 0.4303924891 40.4209847047748
22 35196679 0.6252384812 40.4214761422211
22 35196969 0.6227121409 40.4216567287419
22 35198641 0.2748609251 40.4221162962087
22 35199003 0.0837331522 40.4221466076098
22 35199477 0.082671393 40.4221857938501
22 35199719 0.0823269918 40.4222057169821
22 35201237 0.0827883443 40.4223313896887
22 35202014 0.2745511168 40.4225447159065
22 35202152 0.7419962269 40.4226471113858
22 35202270 1.0232974544 40.4227678604854
22 35202369 3.6327745694 40.4231275051678
22 35202684 0.0410041441 40.4231404214732
22 35203230 0.0332982969 40.4231586023433
22 35203632 0.0357765452 40.4231729845145
22 35204303 0.3683657664 40.4234201579437
22 35204806 0.0170090751 40.4234287135085
22 35205150 0.0128716217 40.4234331413464
22 35205181 0.0104786437 40.4234334661843
22 35205492 0.0101399073 40.4234366196955
22 35205840 0.0101165464 40.4234401402536
22 35206872 0.0101165464 40.4234505805295
22 35207176 0.0101256512 40.4234536587275
22 35209136 1.8334476615 40.427047216144
22 35209523 0.0071963738 40.4270500011407
22 35210714 2.4335742282 40.4299483880465
22 35211173 0.0040994879 40.4299502697114
22 35211462 0.0031862822 40.429951190547
22 35212034 0.0031350471 40.4299529837939
22 35212227 0.0031117331 40.4299535843584
22 35212468 0.0031117331 40.4299543342861
22 35213105 0.0031117331 40.4299563164601
22 35213433 0.003110581 40.4299573367306
22 35219258 0.003110581 40.4299754558649
22 35219404 0.0031105384 40.4299759100036
22 35219530 0.0031243028 40.4299763036657
22 35219750 0.0031314201 40.4299769925781
22 35220592 0.0031314201 40.4299796292339
22 35220785 0.0032826216 40.4299802627798
22 35221067 1.5818590129 40.4304263470215
22 35221511 0.0116183024 40.4304315055477
22 35221827 0.0115620969 40.4304351591704
22 35222081 0.0115620969 40.430438095943
22 35222318 0.0115620969 40.4304408361599
22 35222616 0.0115620969 40.4304442816648
22 35223541 0.0116978974 40.4304551022199
22 35223560 0.0118607371 40.4304553275739
22 35223588 0.0119820634 40.4304556630717
22 35223821 0.0123288069 40.4304585356837
22 35224378 0.0125600966 40.4304655316575
22 35225029 0.0131125213 40.4304740679089
22 35225460 0.0143362318 40.4304802468248
22 35225513 0.0152931786 40.4304810573632
22 35225787 0.01563841 40.4304853422876
22 35226058 0.0174472843 40.4304900705016
22 35226170 0.0210104283 40.4304924236696
22 35226297 0.0325758884 40.4304965608074
22 35226493 0.070966486 40.4305104702387
22 35226660 0.5098737462 40.4305956191543
22 35226671 0.9559091447 40.4306061341549
22 35227332 0.0251311641 40.4306227458543
22 35227596 0.0181222233 40.4306275301213
22 35228172 0.0180703753 40.4306379386575
22 35228970 0.0211789454 40.4306548394559
22 35229081 0.069176966 40.4306625180991
22 35229227 2.1400479441 40.4309749650990
22 35229744 0.2992803582 40.4311296930441
22 35229829 0.0959992606 40.4311378529813
22 35229886 0.0941723728 40.4311432208066
22 35230011 0.0961579083 40.4311552405451
22 35230103 0.0977866819 40.4311642369198
22 35230303 0.0976214221 40.4311837612042
22 35230542 1.3728351109 40.4315118687958
22 35230810 8.7984788509 40.4338698611278
22 35231411 10.1594263205 40.4399756763464
22 35232946 0.0600691009 40.4400678824163
22 35236023 0.0600374845 40.4402526177561
22 35236192 0.0602134883 40.4402627938356
22 35236301 0.0602134883 40.4402693571058
22 35236456 0.0604176564 40.4402787218426
22 35236687 0.0606342791 40.4402927283611
22 35237366 0.0610479688 40.4403341799319
22 35237581 0.0617467473 40.4403474554825
22 35238486 0.0667226475 40.4404078394785
22 35241228 0.0960041248 40.4406710827887
22 35241830 0.1152744931 40.4407404780336
22 35242350 0.1396240908 40.4408130825608
22 35243652 0.124737125 40.4409754902975
22 35246891 0.127518816 40.4413885237426
22 35248053 0.1394581874 40.4415505741563
22 35248067 0.1416864724 40.4415525577669
22 35249010 0.1700557677 40.4417129203559
22 35249058 0.1969662815 40.4417223747374
22 35250486 0.20731067 40.4420184143742
22 35250489 0.6316106219 40.442020309206
22 35250911 0.6331369159 40.4422874929845
22 35251095 1.262047126 40.4425197096557
22 35251492 1.2670140196 40.4430227142215
22 35251922 0.215523396 40.4431153892818
22 35252688 0.2240998638 40.4432870497774
22 35252720 0.2325934495 40.4432944927678
22 35253979 0.1466807952 40.443479163889
22 35254242 0.0671452738 40.443496823096
22 35255931 0.0293007903 40.4435463121308
22 35256280 0.012144141 40.443550550436
22 35256625 0.0086247567 40.4435535259771
22 35258360 0.0086193753 40.4435684805932
22 35258961 0.0086193753 40.4435736608378
22 35259429 0.0086193753 40.4435776947054
22 35259879 0.0086202487 40.4435815738173
22 35259903 0.0086301972 40.4435817809421
22 35259916 0.0086301972 40.4435818931346
22 35260004 0.0086340223 40.4435826529286
22 35260120 0.0086340223 40.4435836544752
22 35260935 0.0087129465 40.4435907555266
22 35260988 0.0088792855 40.4435912261287
22 35261004 0.0088792855 40.4435913681973
22 35261368 2.0758593666 40.4443469810067
22 35261397 2.8425996834 40.4444294163975
22 35261622 2.8425996834 40.4450690013263
22 35261629 2.8880474834 40.4450892176587
22 35261653 2.9580879846 40.4451602117703
22 35261713 3.2391089028 40.4453545583045
22 35262001 3.7672483593 40.446439525832
22 35262039 4.3359270717 40.4466042910607
22 35262664 4.5335729779 40.4494377741719
22 35262875 4.4384693098 40.4503742911962
22 35262924 3.9918374826 40.4505698912329
22 35263432 0.878223368 40.4510160287038
22 35264587 0.0187982071 40.4510377406330
22 35265255 0.0173246132 40.4510493134747
22 35268140 0.0206539713 40.4511089001819
22 35268277 0.0229284488 40.4511120413793
22 35270279 0.2116800655 40.4515358248705
22 35270861 3.5503247348 40.4536021138661
22 35271094 0.052723886 40.4536143985316
22 35271517 0.0380054558 40.4536304748394
22 35271583 0.0380054558 40.4536329831995
22 35271600 0.296677359 40.4536380267146
22 35271871 0.0179870933 40.4536429012168
22 35272214 0.0099730345 40.4536463219677
22 35272352 0.0076312785 40.4536473750841
22 35272702 0.007506263 40.4536500022762
22 35272944 0.007506263 40.4536518187918
22 35274072 0.007506263 40.4536602858565
22 35274183 0.0075124036 40.4536611197333
22 35274298 0.0075124036 40.4536619836597
22 35274744 0.0075124036 40.4536653341917
22 35275880 0.0075124036 40.4536738682822
22 35276354 0.0075245773 40.4536774349318
22 35276653 0.0075245773 40.4536796847804
22 35276783 0.0075245773 40.4536806629755
22 35277037 0.0075234523 40.4536825739324
22 35277253 0.007535066 40.4536842015066
22 35277525 0.007535066 40.4536862510446
22 35277635 0.0075820641 40.4536870850716
22 35277746 0.0076430661 40.453687933452
22 35278102 0.0089020744 40.4536911025904
22 35278526 0.0089225017 40.4536948857312
22 35278815 0.874343278 40.4539475709385
22 35278823 1.8422126713 40.4539623086399
22 35279213 1.1314139072 40.4544035600637
22 35279740 2.8271169971 40.4558934507212
22 35280188 3.4400782488 40.4574346057766
22 35280327 0.7122269596 40.457533605324
22 35280443 0.5607354332 40.4575986506343
22 35281912 0.273964123 40.4580011039309
22 35281938 0.273770789 40.4580082219715
22 35282132 0.199345833 40.4580468950631
22 35282572 0.199345833 40.4581346072296
22 35283064 0.2019534949 40.4582339683491
22 35283103 0.2045621053 40.4582419462712
22 35284369 0.2093813396 40.4585070230471
22 35284506 0.2146866373 40.4585364351164
22 35284762 0.2203798516 40.4585928523584
22 35287263 0.1990088442 40.4590905734778
22 35287518 0.16415832 40.4591324338494
22 35287626 0.1213585177 40.4591455405693
22 35287934 0.0758562964 40.4591689043086
22 35288151 0.0484198782 40.4591794114221
22 35288756 0.0404737362 40.4592038980325
22 35289350 0.0387209457 40.4592268982743
22 35290062 0.0387735134 40.4592545050158
22 35291275 0.0449485486 40.4593090276053
22 35291469 0.053772423 40.4593194594554
22 35292144 0.1571022518 40.4594255034753
22 35292219 0.1655035924 40.4594379162447
22 35292292 0.3218802445 40.4594614135026
22 35292510 0.4602349834 40.459561744729
22 35293992 2.1598187746 40.4627625961529
22 35294045 3.838735751 40.4629660491477
22 35294541 3.4803854869 40.4646923203492
22 35294564 0.9348006163 40.4647138207634
22 35295105 0.418340693 40.4649401430783
22 35295974 0.4190052586 40.465304258648
22 35296379 0.4203671062 40.4654745073261
22 35296455 0.4212241947 40.4655065203649
22 35296551 0.4229757821 40.4655471260399
22 35296615 0.4240663015 40.4655742662832
22 35297293 0.4241738506 40.4658618561539
22 35297311 0.4241052682 40.4658694900488
22 35297371 0.4248232519 40.4658949794439
22 35297886 0.4354238882 40.4661192227463
22 35297998 0.5101919468 40.4661763642443
22 35298100 0.5101919468 40.4662284038229
22 35298174 0.5346244745 40.466267966034
22 35298506 0.4762984829 40.4664260971304
22 35298632 0.3827309506 40.4664743212301
22 35298888 0.3732344798 40.466569869257
22 35299628 0.3795451937 40.4668507327003
22 35299650 0.3886551094 40.4668592831127
22 35299912 0.417247426 40.4669686019383
22 35300701 0.4992479616 40.46736250858
22 35300795 0.5678753586 40.4674158888637
22 35301197 0.4840637883 40.4676104825066
22 35301595 0.3842292789 40.4677634057596
22 35301788 0.2529376912 40.467812222734
22 35301868 0.1486340047 40.4678241134544
22 35302133 0.1299841349 40.4678585592502
22 35302518 0.1248514785 40.4679066270694
22 35303471 0.1243098818 40.4680250943867
22 35304922 0.1244458227 40.4682056652755
22 35306786 0.1251919886 40.4684390231422
22 35307207 0.1261568939 40.4684921351946
22 35307281 0.1263993287 40.4685014887449
22 35307328 0.1270889685 40.4685074619264
22 35308197 1.0094870248 40.4693847061509
22 35308360 1.0879602242 40.4695620436675
22 35308902 1.0886518746 40.4701520929835
22 35309065 0.6669259162 40.4702608019079
22 35309616 0.2668755393 40.47040785033
22 35310501 0.2990103667 40.4706724745045
22 35311277 0.7659437433 40.4712668468493
22 35311443 1.183822149 40.4714633613261
22 35314753 1.2040296507 40.4754486994699
22 35315176 1.2238256069 40.4759663777016
22 35315368 1.2533111551 40.4762070134434
22 35315585 1.2640203519 40.4764813058598
22 35315920 1.1419164025 40.4768638478546
22 35316069 0.9706436333 40.4770084737560
22 35316282 0.7437110241 40.4771668842041
22 35317317 0.7299039651 40.477922334808
22 35320171 0.8210437132 40.4802655935654
22 35320699 0.8210712428 40.4806991191816
22 35321072 0.8212176023 40.4810054333473
22 35324828 0.563479023 40.4831218605577
22 35324850 0.2993006911 40.4831284451729
22 35327003 0.3031754271 40.4837811818674
22 35327248 0.3072186752 40.4838564504429
22 35327360 0.312968447 40.4838915029089
22 35327445 0.3237375839 40.4839190206036
22 35327473 0.3297298941 40.4839282530406
22 35327740 0.3056774384 40.4840098689166
22 35327772 0.3056694458 40.4840196503389
22 35327873 0.2964447289 40.4840495912565
22 35328229 0.2964447289 40.48415512558
22 35328895 0.291435056 40.4843492213273
22 35329382 0.286803732 40.4844888947448
22 35330152 0.2971915439 40.4847177322336
22 35330377 0.3207525676 40.4847899015613
22 35330410 0.3422058872 40.4848011943556
22 35330881 0.6711811523 40.4851173206783
22 35331041 1.5971205066 40.4853728599594
22 35331402 1.1524672915 40.4857889006516
22 35331407 0.7547004611 40.4857926741539
22 35331547 0.6375861078 40.485881936209
22 35331562 0.5247652445 40.4858898076877
22 35331628 0.4944132155 40.4859224389599
22 35331792 0.4943865604 40.4860035183558
22 35331805 0.4932086125 40.4860099300678
22 35332002 0.4932086125 40.4861070921644
22 35332013 0.4960706652 40.4861125489417
22 35332157 0.5046479435 40.4861852182456
22 35332175 0.5133018937 40.4861944576797
22 35332423 0.5146307947 40.4863220861168
22 35332653 0.5155480144 40.4864406621601
22 35332815 0.5148498998 40.4865240678439
22 35332912 0.5148498998 40.4865740082841
22 35333091 0.5148533586 40.4866661670353
22 35333124 0.5150886375 40.4866831649604
22 35334357 0.5156962647 40.4873190184547
22 35334366 0.5154531393 40.487323657533
22 35334399 0.5161589177 40.4873406907773
22 35335056 0.6282062863 40.4877534223074
22 35335100 6.1725091805 40.4880250127113
22 35335291 2.5192322717 40.4885061860752
22 35335300 0.654130263 40.4885120732476
22 35335327 0.5208574107 40.4885261363977
22 35335681 0.5208266691 40.4887105090385
22 35336144 0.5220806906 40.4889522323983
22 35336393 0.5230563333 40.4890824734253
22 35336428 0.5243513875 40.4891008257238
22 35336596 0.5278549892 40.489189505362
22 35336718 0.5309808348 40.4892542850239
22 35337195 0.53180449 40.4895079557656
22 35337732 0.5243445609 40.4897895287948
22 35337758 0.5134381526 40.4898028781868
22 35337888 0.4998948616 40.4898678645188
22 35337932 0.4876796343 40.4898893224227
22 35337956 0.4765376334 40.4899007593259
22 35338134 0.4734114585 40.4899850265655
22 35338762 0.5575878993 40.4903351917663
22 35338995 1.0127024772 40.4905711514434
22 35339202 1.2657406311 40.4908331597541
22 35339359 1.4097359241 40.4910544882942
22 35339401 2.08781482 40.4911421765166
22 35339413 3.0611252661 40.4911789100198
22 35339617 3.0613966923 40.491803434945
22 35339852 3.0421881071 40.4925183491502
22 35340036 16.2466843882 40.4955077390776
22 35340103 18.4467831779 40.4967436735505
22 35340168 18.5106087436 40.4979468631189
22 35340277 18.5106087436 40.4999645194719
22 35340557 18.5106392706 40.5051474984677
22 35340584 18.5024745303 40.50564706528
22 35340830 16.4441067566 40.5096923155421
22 35340931 6.0922659053 40.5103076343986
22 35341316 5.3780774492 40.5123781942165
22 35341481 5.2911844916 40.5132512396576
22 35341834 5.2712932855 40.5151120061874
22 35341977 5.2715433145 40.5158658368814
22 35342654 5.312415614 40.5194623422521
22 35342717 5.3450456955 40.5197990801309
22 35344317 5.0470215062 40.5278743145408
22 35344720 3.3086466057 40.5292076991229
22 35346255 3.1917968899 40.5341071073489
22 35346625 3.1949107172 40.5352892243143
22 35347132 3.1986656364 40.5369109477919
22 35347360 3.2179005939 40.5376446291273
22 35347662 3.1326199849 40.5385906803628
22 35347734 2.8525783891 40.5387960660068
22 35348085 2.9282348598 40.5398238764426
22 35348404 3.3319576624 40.5408867709369
22 35348741 3.8536286581 40.5421854437947
22 35349368 4.4221665361 40.5449581422128
22 35352397 4.4103494889 40.5583170908147
22 35353031 2.8382240068 40.560116524835
22 35353172 1.7529011705 40.5603636839
22 35353262 1.0593923089 40.5604590292078
22 35353511 0.9337548147 40.5606915341567
22 35353740 0.7980161971 40.5608742798658
22 35354324 0.6278496444 40.5612409440581
22 35354370 0.4987169911 40.5612638850397
22 35354619 0.4666887753 40.5613800905448
22 35354863 0.452972956 40.5614906159460
22 35355325 0.453241252 40.5617000134045
22 35355814 0.4650842623 40.5619274396087
22 35356273 0.4827424065 40.5621490183733
22 35356322 0.4991194546 40.5621734752266
22 35356481 0.5201912091 40.5622561856288
22 35356763 0.5570731068 40.562413280245
22 35356886 0.5853580889 40.5624852792899
22 35357303 0.6107976555 40.5627399819122
22 35357967 0.8316864157 40.5632922216923
22 35358266 1.2408322597 40.5636632305379
22 35358343 1.6117728484 40.5637873370472
22 35358874 1.6771291984 40.5646778926516
22 35359454 1.7873340156 40.5657145463806
22 35359504 1.8693621249 40.5658080144869
22 35359572 1.9378381381 40.5659397874803
22 35359664 2.0483886945 40.5661282392402
22 35359702 2.2341886945 40.5662131384106
22 35359743 2.4408388226 40.5663132128023
22 35360057 2.4324011018 40.5670769867483
22 35360095 2.2830128428 40.5671637412363
22 35360118 2.058090903 40.5672110773271
22 35360164 1.5673052381 40.567283173368
22 35360974 0.719253194 40.5678657684551
22 35362582 0.7193641348 40.5690225059839
22 35362762 0.7171881452 40.5691515998500
22 35363056 0.7171278613 40.5693624354413
22 35363205 0.7142503478 40.5694688587431
22 35363251 0.7135010411 40.569501679791
22 35363559 0.7129045054 40.5697212543786
22 35364463 0.7129311324 40.5703657441223
22 35365091 0.7129926514 40.5708135035074
22 35366055 0.7133124665 40.5715011367251
22 35366230 0.7171478255 40.5716266375946
22 35368538 10.6075323438 40.5961088222441
22 35369739 11.0546994895 40.6093855163310
22 35369903 11.4811578514 40.6112684262186
22 35371707 11.4865498642 40.6319901621736
22 35375081 11.4679015242 40.6706828619162
22 35375665 1.6759915545 40.6716616409841
22 35378195 1.6033478383 40.675718111015
22 35378438 1.4530153127 40.676071193736
22 35378791 1.1579612606 40.676479954061
22 35379104 0.8790706317 40.6767551031687
22 35379526 0.879010605 40.677126045644
22 35379645 0.6076411928 40.6771983549459
22 35381736 0.5665878794 40.6783830902018
22 35381897 0.5451408551 40.6784708578794
22 35383780 1.0222066148 40.6803956729351
22 35383825 1.6267112344 40.6804688749406
22 35384772 1.626670005 40.6820093314354
22 35385028 1.1444823427 40.6823023189151
22 35385122 0.7679763732 40.6823745086942
22 35385588 0.5340686531 40.6826233846865
22 35386401 0.470484951 40.6830058889517
22 35386526 0.2586940384 40.6830382257065
22 35387105 0.0421413971 40.6830626255754
22 35389727 0.0466094853 40.6831848356459
22 35390051 0.0605696857 40.683204460224
22 35390306 0.0924406445 40.6832280325884
22 35390846 0.2278177002 40.6833510541465
22 35391200 0.3189884382 40.6834639760536
22 35394480 0.3129351795 40.6844904034424
22 35395126 0.3016849644 40.6846852919294
22 35395170 0.3017662469 40.6846985696442
22 35398839 0.3151485197 40.685854849563
22 35398914 0.3279453068 40.685879445461
22 35399615 30.4271369817 40.7072088684852
22 35400285 31.307873181 40.7281851435165
22 35401413 31.0603104713 40.7632211737281
22 35402351 11.8721395029 40.7743572405818
22 35402367 9.7829742024 40.7745137681691
22 35402518 0.0874202424 40.7745269686257
22 35402955 0.0486009003 40.7745482072191
22 35403445 0.0199628502 40.7745579890157
22 35403967 0.0199628502 40.7745684096235
22 35404033 0.0199628502 40.7745697271716
22 35404391 0.0199628502 40.774576873872
22 35405420 0.0188754944 40.7745962967557
22 35405720 0.0180807315 40.7746017209752
22 35406098 0.0180807315 40.7746085554917
22 35407682 0.0194207493 40.7746393179586
22 35408180 0.0194207493 40.7746489894917
22 35408308 0.1261967413 40.7746651426746
22 35408367 0.2473138746 40.7746797341932
22 35408536 0.3577793748 40.7747401989076
22 35410466 0.2491205183 40.7752210015079
22 35410604 0.1514559612 40.7752419024305
22 35410690 0.0873140591 40.7752494114396
22 35410771 0.0641771727 40.7752546097906
22 35410793 0.0433942522 40.7752555644641
22 35410971 0.0460777606 40.7752637663055
22 35411312 0.0580042001 40.7752835457378
22 35411441 0.076905492 40.7752934665462
22 35411480 0.1007906483 40.7752973973815
22 35411869 0.5228014387 40.7755007671412
22 35411883 1.0808157128 40.7755158985611
22 35412524 0.7835474227 40.7760181524591
22 35412768 0.3186626452 40.7760959061445
22 35412833 0.1807565967 40.7761076553233
22 35413107 0.3748706464 40.7762103698804
22 35413447 0.2213358227 40.7762856240601
22 35413562 0.163747762 40.7763044550528
22 35414017 0.1618718295 40.7763781067352
22 35414143 0.1597717331 40.7763982379736
22 35414375 0.1597717331 40.7764353050156
22 35414540 0.1595433285 40.7764616296648
22 35414684 0.1593843249 40.7764845810076
22 35414995 0.159336006 40.7765341345055
22 35416461 0.1594914919 40.7767679490326
22 35417053 0.1819600548 40.7768756693851
22 35417148 0.2637731699 40.7769007278362
22 35417337 0.6701059436 40.7770273778595
22 35419122 0.671812633 40.7782265634094
22 35419169 0.2928208723 40.7782403259904
22 35419788 0.2936969515 40.7784221244034
22 35420374 0.2422023455 40.7785640549779
22 35420559 0.2021340524 40.7786014497776
22 35427427 0.2005651679 40.7799789313507
22 35427571 0.2028169694 40.7800081369943
22 35428184 0.2018893838 40.7801318951866
22 35428561 0.2220381686 40.7802156035761
22 35429021 0.2489060863 40.7803301003758
22 35429657 0.2609500709 40.7804960646209
22 35429941 0.2608068804 40.780570133775
22 35429977 0.2608260614 40.7805795235132
22 35430624 0.2565064195 40.7807454831666
22 35431010 0.2658824937 40.7808481138092
22 35432486 0.8394623216 40.7820871601958
22 35432900 0.8396995257 40.7824347957995
22 35433821 0.8793023963 40.7832446333065
22 35434521 1.1762279564 40.7840679928760
22 35434530 1.4832248337 40.7840813418995
22 35435022 4.0661553823 40.7860818903475
22 35435036 5.312626517 40.7861562671188
22 35435173 4.8236986001 40.786817113827
22 35435220 3.4959543781 40.7869814236828
22 35435221 2.194356491 40.7869836180393
22 35435607 2.7220680111 40.7880343362915
22 35435729 2.769600628 40.7883722275682
22 35435750 2.5193635491 40.7884251342027
22 35435980 1.5669097999 40.7887855234567
22 35436049 0.2489796233 40.7888027030507
22 35437803 0.2501267608 40.7892414253891
22 35437824 0.249504423 40.789246664982
22 35438696 0.2547441777 40.789468801905
22 35438771 0.2555637217 40.7894879691841
22 35439418 0.4248083822 40.7897628202074
22 35439450 0.5922809233 40.7897817731969
22 35439506 0.814138479 40.7898273649517
22 35439794 3.4363638154 40.7908170377306
22 35440037 2.5479905868 40.7914361994432
22 35440082 2.2829580076 40.7915389325535
22 35440221 2.7371040077 40.7919193900106
22 35440289 3.2362630964 40.7921394559011
22 35440708 3.2145049499 40.7934863334751
22 35441504 3.1765523282 40.7960148691284
22 35441736 1.9503292876 40.7964673455231
22 35441894 0.965620598 40.7966199135776
22 35442268 0.9612797668 40.7969794322104
22 35442750 0.973707989 40.7974487594611
22 35442999 0.9084907408 40.7976749736555
22 35443028 0.808496378 40.7976984200505
22 35443294 0.6803471894 40.7978793924029
22 35443638 0.3604927972 40.7980034019251
22 35444010 0.2668959955 40.7981026872354
22 35446298 0.239302683 40.7986502117741
22 35446992 0.2255980471 40.7988067768188
